"Title","Date","Link","Description"
"پرداخت ۷ میلیارد و ۶۳ میلیون تومان تسهیلات دانشجویی در نیمسال اول سال تحصیلی ۱۴۰۲-۱۴۰۱","۰۴ بهمن ۱۴۰۱","https://atu.ac.ir/fa/news/20533/%D9%BE%D8%B1%D8%AF%D8%A7%D8%AE%D8%AA-%DB%B7-%D9%85%DB%8C%D9%84%DB%8C%D8%A7%D8%B1%D8%AF-%D9%88-%DB%B6%DB%B3-%D9%85%DB%8C%D9%84%DB%8C%D9%88%D9%86-%D8%AA%D9%88%D9%85%D8%A7%D9%86-%D8%AA%D8%B3%D9%87%DB%8C%D9%84%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1-%D9%86%DB%8C%D9%85%D8%B3%D8%A7%D9%84-%D8%A7%D9%88%D9%84-%D8%B3%D8%A7%D9%84-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B2-%DB%B1%DB%B4%DB%B0%DB%B1","معاون دانشجویی دانشگاه علامه طباطبائی از پرداخت مبلغ ۷ میلیارد و ۶۳ میلیون تومان انواع تسهیلات دانشجویی به دانشجویان دانشگاه در نیمسال اول سال تحصیلی ۱۴۰۲-۱۴۰۱ خبر داد."
"جزئیات برگزاری مراسم اعتکاف دانشجویی در مسجد دانشگاه علامه طباطبائی","۰۳ بهمن ۱۴۰۱","https://atu.ac.ir/fa/news/20522/%D8%AC%D8%B2%D8%A6%DB%8C%D8%A7%D8%AA-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D9%85%D8%B1%D8%A7%D8%B3%D9%85-%D8%A7%D8%B9%D8%AA%DA%A9%D8%A7%D9%81-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1-%D9%85%D8%B3%D8%AC%D8%AF-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","بزرگ ترین مراسم معنوی اعتکاف دانشجویی کشور در دانشگاه علامه طباطبائی با عنوان «باب الوصال۶» به همت «هیئت اصحاب عاشورایی» از پانزدهم بهمن ماه ۱۴۰۱ به مدت سه روز در مسجد امام علی(ع) پردیس مرکزی دانشگاه علامه طباطبائی برگزار می شود."
"فراخوان مزایده عمومی فروش خودروی سواری دانشگاه علامه طباطبائی","۰۳ بهمن ۱۴۰۱","https://atu.ac.ir/fa/news/20520/%D9%81%D8%B1%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D9%85%D8%B2%D8%A7%DB%8C%D8%AF%D9%87-%D8%B9%D9%85%D9%88%D9%85%DB%8C-%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D9%88%D8%AF%D8%B1%D9%88%DB%8C-%D8%B3%D9%88%D8%A7%D8%B1%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","دانشگاه علامه طباطبائی ۱۰ دستگاه خودروی سواری را از طریق برگزاری مزایده عمومی واگذار می کند."
"تمدید فراخوان طراحی نشان (لوگو) علوم انسانی و اجتماعی","۰۲ بهمن ۱۴۰۱","https://atu.ac.ir/fa/news/20502/%D8%AA%D9%85%D8%AF%DB%8C%D8%AF-%D9%81%D8%B1%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%86%D8%B4%D8%A7%D9%86-%D9%84%D9%88%DA%AF%D9%88-%D8%B9%D9%84%D9%88%D9%85-%D8%A7%D9%86%D8%B3%D8%A7%D9%86%DB%8C-%D9%88-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C","دانشگاه علامه طباطبائی در نظر دارد با توجه به اهمیت و جایگاه رشته های علوم انسانی و اجتماعی و نقش آن در حل مسائل کشور، با خلق نشان، بر اهمیت این امر تأکید کرده و نشانه ای ملی از تأثیر این علوم را به جامعه علمی کشور اهدا کند."
"تقویم آموزشی نیمسال دوم سال تحصیلی ۱۴۰۲ - ۱۴۰۱ دانشگاه علامه طباطبائی","۰۱ بهمن ۱۴۰۱","https://atu.ac.ir/fa/news/20494/%D8%AA%D9%82%D9%88%DB%8C%D9%85-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-%D9%86%DB%8C%D9%85%D8%B3%D8%A7%D9%84-%D8%AF%D9%88%D9%85-%D8%B3%D8%A7%D9%84-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B2-%DB%B1%DB%B4%DB%B0%DB%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","انتخاب واحد نیمسال دوم سال تحصیلی ۱۴۰۲ - ۱۴۰۱ دانشجویان همه مقاطع تحصیلی دانشگاه علامه طباطبائی بر اساس تقویم آموزشی از شنبه ۸ بهمن ماه ۱۴۰۱ آغاز می شود."
"دعوت به همکاری معاونت پژوهش و آموزش پژوهشگاه علوم و فناوری اطلاعات ایران(ایرانداک)","۰۱ بهمن ۱۴۰۱","https://atu.ac.ir/fa/news/20484/%D8%AF%D8%B9%D9%88%D8%AA-%D8%A8%D9%87-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%DB%8C-%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D9%88-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D9%88%D9%85-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%D8%AF%D8%A7%DA%A9-","معاونت پژوهش و آموزش پژوهشگاه علوم و فناوری اطلاعات ایران(ایرانداک) از پژوهشگران دانشگاه ها و موسسه های پژوهشی سراسر کشور، جهت  تالیف یا ترجمه کتاب دعوت به همکاری می کند."
"گزارش تصویری از نخستین روز کنکور سراسری ۱۴۰۲ در دانشگاه علامه طباطبائی","۲۹ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20479/%DA%AF%D8%B2%D8%A7%D8%B1%D8%B4-%D8%AA%D8%B5%D9%88%DB%8C%D8%B1%DB%8C-%D8%A7%D8%B2-%D9%86%D8%AE%D8%B3%D8%AA%DB%8C%D9%86-%D8%B1%D9%88%D8%B2-%DA%A9%D9%86%DA%A9%D9%88%D8%B1-%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B2-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","دانشگاه علامه طباطبائی در نخستین روز از کنکور سراسری ۱۴۰۲ میزبان چهار هزار و ۸۹۵ داوطلب در دو گروه آزمایشی علوم تجربی و زبان های خارجی بود."
"قطع اینترنت در زمان برگزاری کنکور سراسری در جهت تحقق عدالت آموزشی است","۲۹ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20478/%D9%82%D8%B7%D8%B9-%D8%A7%DB%8C%D9%86%D8%AA%D8%B1%D9%86%D8%AA-%D8%AF%D8%B1-%D8%B2%D9%85%D8%A7%D9%86-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%DA%A9%D9%86%DA%A9%D9%88%D8%B1-%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%AC%D9%87%D8%AA-%D8%AA%D8%AD%D9%82%D9%82-%D8%B9%D8%AF%D8%A7%D9%84%D8%AA-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-%D8%A7%D8%B3%D8%AA","وزیر علوم،‌ تحقیقات و فناوری در حاشیه بازدید از حوزه امتحانی دانشگاه علامه طباطبائی گفت: اینترنت را در حوزه‌های برگزاری کنکور به دلیل آسودگی خاطر داوطلبان و توجه به عدالت آموزشی، قطع کردیم."
"آزمون سراسری ۱۴۰۲ نوبت دی ماه، با رقابت ۹ هزار و ۵۰۳ داوطلب در حوزه امتحانی دانشگاه علامه طباطبائی برگزار می شود","۲۸ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20471/%D8%A2%D8%B2%D9%85%D9%88%D9%86-%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B2-%D9%86%D9%88%D8%A8%D8%AA-%D8%AF%DB%8C-%D9%85%D8%A7%D9%87-%D8%A8%D8%A7-%D8%B1%D9%82%D8%A7%D8%A8%D8%AA-%DB%B9-%D9%87%D8%B2%D8%A7%D8%B1-%D9%88-%DB%B5%DB%B0%DB%B3-%D8%AF%D8%A7%D9%88%D8%B7%D9%84%D8%A8-%D8%AF%D8%B1-%D8%AD%D9%88%D8%B2%D9%87-%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","دانشگاه علامه طباطبائی میزبان ۹هزار و ۵۰۳ نفر از داوطلبان آزمون سراسری ۱۴۰۲ در روزهای ۲۹ و ۳۰ دی ماه است."
"همه امتحانات ۲۸ دی ماه، به صورت حضوری برگزار می شود","۲۷ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20460/%D9%87%D9%85%D9%87-%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%D8%A7%D8%AA-%DB%B2%DB%B8-%D8%AF%DB%8C-%D9%85%D8%A7%D9%87-%D8%A8%D9%87-%D8%B5%D9%88%D8%B1%D8%AA-%D8%AD%D8%B6%D9%88%D8%B1%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","با اعلام معاونت آموزشی دانشگاه علامه طباطبائی، امتحانات همه مقاطع تحصیلی دانشگاه در تاریخ ۲۸ دی ماه ۱۴۰۱ بر اساس تقویم آموزشی به صورت حضوری برگزار می شود."
"دفتر «سبک زندگی ایرانی اسلامی» در دانشگاه علامه طباطبائی گشایش یافت","۲۶ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20446/%D8%AF%D9%81%D8%AA%D8%B1-%D8%B3%D8%A8%DA%A9-%D8%B2%D9%86%D8%AF%DA%AF%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%DB%8C-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%DA%AF%D8%B4%D8%A7%DB%8C%D8%B4-%DB%8C%D8%A7%D9%81%D8%AA","به‌مناسبت میلاد باسعادت حضرت زهرا (س) دفتر «سبک زندگی ایرانی اسلامی»، به همت دفتر نهاد نمایندگی مقام معظم رهبری در دانشگاه علامه طباطبائی افتتاح شد."
"همه امتحانات دانشگاه از ۲۷ دی ماه بر اساس تقویم آموزشی به صورت حضوری برگزار می شود","۲۶ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20436/%D9%87%D9%85%D9%87-%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%A7%D8%B2-%DB%B2%DB%B7-%D8%AF%DB%8C-%D9%85%D8%A7%D9%87-%D8%A8%D8%B1-%D8%A7%D8%B3%D8%A7%D8%B3-%D8%AA%D9%82%D9%88%DB%8C%D9%85-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-%D8%A8%D9%87-%D8%B5%D9%88%D8%B1%D8%AA-%D8%AD%D8%B6%D9%88%D8%B1%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","با اعلام معاونت آموزشی دانشگاه علامه طباطبائی، امتحانات همه مقاطع تحصیلی دانشگاه از سه شنبه ۲۷ دی ماه ۱۴۰۱ بر اساس تقویم آموزشی به صورت حضوری برگزار می شود"
"اصلاحیه: دانشگاه علامه فردا دوشنبه تعطیل نیست/ امتحانات دانشجویان فردا برگزار نمی‌شود","۲۵ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20432/%D8%A7%D8%B5%D9%84%D8%A7%D8%AD%DB%8C%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D9%81%D8%B1%D8%AF%D8%A7-%D8%AF%D9%88%D8%B4%D9%86%D8%A8%D9%87-%D8%AA%D8%B9%D8%B7%DB%8C%D9%84-%D9%86%DB%8C%D8%B3%D8%AA-%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D9%81%D8%B1%D8%AF%D8%A7-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D9%86%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","به استناد اطلاعیهٔ‌ استانداری تهران، فردا دوشنبه ۲۶ دی‌ماه تمام فعالیت‌های اداری، آموزشی و پژوهشی در تمام واحدهای دانشگاه علامه طباطبائی برقرار خواهد بود."
"دانشگاه علامه طباطبائی، دوشنبه، ۲۶ دی ماه ۱۴۰۱ تعطیل شد","۲۵ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20430/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D9%88%D8%B4%D9%86%D8%A8%D9%87-%DB%B2%DB%B6-%D8%AF%DB%8C-%D9%85%D8%A7%D9%87-%DB%B1%DB%B4%DB%B0%DB%B1-%D8%AA%D8%B9%D8%B7%DB%8C%D9%84-%D8%B4%D8%AF","همه فعالیت‌های اداری، آموزشی و پژوهشی دانشگاه علامه طباطبائی در روز دوشنبه، ۲۶ دی ماه ۱۴۰۱ تعطیل شد."
"بن مایه های توسعه یافتگی و توسعه نیافتگی (دوره سه جلدی)","۲۴ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20429/%D8%A8%D9%86-%D9%85%D8%A7%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%DB%8C%D8%A7%D9%81%D8%AA%DA%AF%DB%8C-%D9%88-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D9%86%DB%8C%D8%A7%D9%81%D8%AA%DA%AF%DB%8C-%D8%AF%D9%88%D8%B1%D9%87-%D8%B3%D9%87-%D8%AC%D9%84%D8%AF%DB%8C-","کتاب سه جلدی «بن مایه های توسعه یافتگی و توسعه نیافتگی» اثر فاخر دکتر محمد ستاری‌فر، استاد بازنشسته دانشکده اقتصاد دانشگاه علامه طباطبائی، به همت مرکز چاپ و انتشارات دانشگاه علامه طباطبائی چاپ‌شده است."
"همه فعالیت های اداری، آموزشی و پژوهشی دانشگاه علامه طباطبائی، یکشنبه، ۲۵ دی ماه ۱۴۰۱ تعطیل شد","۲۴ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20428/%D9%87%D9%85%D9%87-%D9%81%D8%B9%D8%A7%D9%84%DB%8C%D8%AA-%D9%87%D8%A7%DB%8C-%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-%D9%88-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%DB%8C%DA%A9%D8%B4%D9%86%D8%A8%D9%87-%DB%B2%DB%B5-%D8%AF%DB%8C-%D9%85%D8%A7%D9%87-%DB%B1%DB%B4%DB%B0%DB%B1-%D8%AA%D8%B9%D8%B7%DB%8C%D9%84-%D8%B4%D8%AF","با استناد به تصمیم استانداری تهران، همه فعالیت های اداری، آموزشی و پژوهشی دانشگاه علامه طباطبائی در روز یکشنبه، ۲۵ دی ماه ۱۴۰۱ تعطیل شد."
"دانشگاه علامه طباطبائی روز شنبه تعطیل شد","۲۳ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20426/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%B1%D9%88%D8%B2-%D8%B4%D9%86%D8%A8%D9%87-%D8%AA%D8%B9%D8%B7%DB%8C%D9%84-%D8%B4%D8%AF","تمامی واحدهای دانشگاه، در روز شنبه ۲۴ دی‌ماه ۱۴۰۱ تعطیل خواهد بود."
"حال و هوای دانشگاه علامه طباطبائی در یک روز برفی","۲۱ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20418/%D8%AD%D8%A7%D9%84-%D9%88-%D9%87%D9%88%D8%A7%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D8%B1-%DB%8C%DA%A9-%D8%B1%D9%88%D8%B2-%D8%A8%D8%B1%D9%81%DB%8C","بارش برف امروز در شهر تهران بیشتر نقاط این شهر را سفیدپوش کرد و دانشگاه علامه طباطبائی هم از این نعمت بی‌نصیب نماند."
"گزارش تصویری از برگزاری امتحانات پایان ترم در پردیس مرکزی دانشگاه علامه طباطبائی","۲۰ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20413/%DA%AF%D8%B2%D8%A7%D8%B1%D8%B4-%D8%AA%D8%B5%D9%88%DB%8C%D8%B1%DB%8C-%D8%A7%D8%B2-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%D8%A7%D8%AA-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D8%AA%D8%B1%D9%85-%D8%AF%D8%B1-%D9%BE%D8%B1%D8%AF%DB%8C%D8%B3-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","امتحانات پایان نیمسال اول تحصیلی ۱۴۰۲-۱۴۰۱ دانشگاه علامه طباطبائی در پردیس مرکزی دانشگاه در حال برگزاری است و تا ۲۸ دی ماه ادامه دارد."
"ثبت نهایی سه نشریه دانشگاه علامه طباطبائی در پایگاه بین‌المللی «DOAJ»","۱۸ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20401/%D8%AB%D8%A8%D8%AA-%D9%86%D9%87%D8%A7%DB%8C%DB%8C-%D8%B3%D9%87-%D9%86%D8%B4%D8%B1%DB%8C%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D8%B1-%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-doaj-","سه نشریه «مطالعات تجربی حسابداری مالی»‌، «مطالعات رسانه های نوین» و «برنامه‌ریزی توسعه شهری و منطقه‌ای» دانشگاه علامه طباطبائی، در پایگاه بین‌المللی «DOAJ» ثبت نهایی شد."
"برنامه راهبردی موسسه آموزش عالی بیمه اکو","۱۸ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20400/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%D8%AF%DB%8C-%D9%85%D9%88%D8%B3%D8%B3%D9%87-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B9%D8%A7%D9%84%DB%8C-%D8%A8%DB%8C%D9%85%D9%87-%D8%A7%DA%A9%D9%88","در این ویدیو دکتر آتوسا گودرزی، رئیس موسسه آموزش عالی بیمه اکو دانشگاه علامه طباطبائی، به تشریح برنامه راهبردی این دانشکده پرداخته است."
"سوءقصد به جان کارمند دانشگاه علامه طباطبائی با شلیک گلوله","۱۸ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20397/%D8%B3%D9%88-%D9%82%D8%B5%D8%AF-%D8%A8%D9%87-%D8%AC%D8%A7%D9%86-%DA%A9%D8%A7%D8%B1%D9%85%D9%86%D8%AF-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%A7-%D8%B4%D9%84%DB%8C%DA%A9-%DA%AF%D9%84%D9%88%D9%84%D9%87","صبح امروز یکی از کارمندان دانشگاه علامه طباطبائی با شلیک گلوله مورد سوءقصد فردی ناشناس قرار گرفت."
"گسترش همکاری‌های علمی، فرهنگی و اجتماعی میان دانشگاه علامه طباطبائی و دانشگاه های غالب هرات و کابل","۱۳ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20357/%DA%AF%D8%B3%D8%AA%D8%B1%D8%B4-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%DB%8C-%D9%87%D8%A7%DB%8C-%D8%B9%D9%84%D9%85%DB%8C-%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C-%D9%88-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C-%D9%85%DB%8C%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D9%88-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D9%87%D8%A7%DB%8C-%D8%BA%D8%A7%D9%84%D8%A8-%D9%87%D8%B1%D8%A7%D8%AA-%D9%88-%DA%A9%D8%A7%D8%A8%D9%84","هیئتی از استادان و مسئولان دانشگاه غالب هرات و دانشگاه غالب کابل از دانشگاه علامه طباطبائی بازدید و با معاون پژوهشی، معاون دانشجویی، مدیر همکاری‌های علمی بین‌المللی و جمعی از مدیران و استادان دانشگاه، دیدار و گفت و گو کردند."
"بررسی ابعاد روان‌شناسانه شخصیت «شهید حاج قاسم سلیمانی»","۱۳ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20354/%D8%A8%D8%B1%D8%B1%D8%B3%DB%8C-%D8%A7%D8%A8%D8%B9%D8%A7%D8%AF-%D8%B1%D9%88%D8%A7%D9%86-%D8%B4%D9%86%D8%A7%D8%B3%D8%A7%D9%86%D9%87-%D8%B4%D8%AE%D8%B5%DB%8C%D8%AA-%D8%B4%D9%87%DB%8C%D8%AF-%D8%AD%D8%A7%D8%AC-%D9%82%D8%A7%D8%B3%D9%85-%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C-","دکتر کامران شیوندی، روان‌شناس و عضو هیئت علمی دانشکده روان‌شناسی و علوم تربیتی دانشگاه علامه طباطبائی این دانشگاه در برنامه «حال خوب» شبکه سلامت سیما به بررسی ابعاد روان‌شناسانه «شهید سپهبد سردار حاج قاسم سلیمانی» پرداخت."
"برنامه راهبردی دانشکده آمار، ریاضی و رایانه","۱۱ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20327/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D8%B1%D8%A7%D9%87%D8%A8%D8%B1%D8%AF%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%A9%D8%AF%D9%87-%D8%A2%D9%85%D8%A7%D8%B1-%D8%B1%DB%8C%D8%A7%D8%B6%DB%8C-%D9%88-%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87","در این ویدیو دکتر رضا پورطاهری، رئیس دانشکده آمار، ریاضی و رایانه دانشگاه علامه طباطبائی، به تشریح برنامه راهبردی این دانشکده پرداخته است."
"پروفایل‌کاربردی محتوایی و فراداده ای برای کتابخانه‌های دانشگاهی، در دانشگاه علامه طباطبائی رونمایی می شود","۱۰ دی ۱۴۰۱","https://atu.ac.ir/fa/news/20534/%D9%BE%D8%B1%D9%88%D9%81%D8%A7%DB%8C%D9%84-%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%AF%DB%8C-%D9%85%D8%AD%D8%AA%D9%88%D8%A7%DB%8C%DB%8C-%D9%88-%D9%81%D8%B1%D8%A7%D8%AF%D8%A7%D8%AF%D9%87-%D8%A7%DB%8C-%D8%A8%D8%B1%D8%A7%DB%8C-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%B1%D9%88%D9%86%D9%85%D8%A7%DB%8C%DB%8C-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","هفدهمین جلسه کارگروه پیاده‌سازی استاندارد توصیف و دسترسی به منبع (آردی‌اِی) در کتابخانه‌های دانشگاه‌های علامه طباطبائی و شهید بهشتی به صورت مجازی با شرکت اعضای کارگروه و علاقه‌مندان از مراکز اطلاعاتی گوناگون کشور برگزار شد."
